,Pattern_ID,Date_Time_1_c,Close_1_c,lag_1_c,Date_Time_2_c,Close_2_c,lag_2_c,Date_Time_3_c,Close_3_c,lag_3_c,Date_Time_1_m,Close_1_m,Lag_1_m,Date_Time_2_m,Close_2_m,Lag_2_m,Date_Time_3_m,Close_3_m,Lag_3_m,Date_Time_1_sv,Close_1_sv,Lag_1_sv,Date_Time_2_sv,Close_2_sv,Lag_2_sv
141,-4552,2021-01-14 11:34:00,130.4199981689453,-0.0099945068359375,2021-01-14 11:35:00,130.36000061035156,-0.05999755859375,2021-01-14 11:36:00,130.2646942138672,-0.095306396484375,2021-02-04 11:57:00,136.17999267578125,-0.010009765625,2021-02-04 11:58:00,136.11880493164062,-0.061187744140625,2021-02-04 11:59:00,136.02999877929688,-0.08880615234375,2021-01-14 11:37:00,130.2550048828125,-0.0096893310546875,2021-02-04 12:00:00,136.15499877929688,0.125
142,-4553,2021-01-14 11:33:00,130.42999267578125,0.0,2021-01-14 11:34:00,130.4199981689453,-0.0099945068359375,2021-01-14 11:35:00,130.36000061035156,-0.05999755859375,2021-01-14 14:02:00,129.60000610351562,-0.0041961669921875,2021-01-14 14:03:00,129.58999633789062,-0.010009765625,2021-01-14 14:04:00,129.52999877929688,-0.05999755859375,2021-01-14 11:36:00,130.2646942138672,-0.095306396484375,2021-01-14 14:05:00,129.55999755859375,0.029998779296875
143,-4553,2021-01-14 11:33:00,130.42999267578125,0.0,2021-01-14 11:34:00,130.4199981689453,-0.0099945068359375,2021-01-14 11:35:00,130.36000061035156,-0.05999755859375,2021-01-19 12:27:00,127.43499755859376,-0.005004882812471578,2021-01-19 12:28:00,127.4250030517578,-0.009994506835965922,2021-01-19 12:29:00,127.37000274658205,-0.05500030517575283,2021-01-14 11:36:00,130.2646942138672,-0.095306396484375,2021-01-19 12:30:00,127.39710235595705,0.027099609375
144,-4553,2021-01-14 11:33:00,130.42999267578125,0.0,2021-01-14 11:34:00,130.4199981689453,-0.0099945068359375,2021-01-14 11:35:00,130.36000061035156,-0.05999755859375,2021-02-02 14:32:00,134.97000122070312,-0.0099945068359375,2021-02-02 14:33:00,134.9600067138672,-0.0099945068359375,2021-02-02 14:34:00,134.89999389648438,-0.0600128173828125,2021-01-14 11:36:00,130.2646942138672,-0.095306396484375,2021-02-02 14:35:00,134.91000366210938,0.010009765625
145,-4562,2021-01-14 11:24:00,130.32000732421875,0.0731048583984375,2021-01-14 11:25:00,130.36000061035156,0.0399932861328125,2021-01-14 11:26:00,130.30999755859375,-0.0500030517578125,2021-01-13 13:38:00,131.01089477539062,0.070892333984375,2021-01-13 13:39:00,131.0500030517578,0.0391082763671875,2021-01-13 13:40:00,130.99749755859375,-0.0525054931640625,2021-01-14 11:27:00,130.33920288085938,0.029205322265625,2021-01-13 13:41:00,130.96499633789062,-0.032501220703125
146,-4565,2021-01-14 11:21:00,130.25,-0.0200042724609375,2021-01-14 11:22:00,130.25,0.0,2021-01-14 11:23:00,130.2469024658203,-0.0030975341796875,2021-01-20 13:51:00,132.03500366210938,-0.019989013671875,2021-01-20 13:52:00,132.02999877929688,-0.0050048828125,2021-01-20 13:53:00,132.02699279785156,-0.0030059814453125,2021-01-14 11:24:00,130.32000732421875,0.0731048583984375,2021-01-20 13:54:00,131.98500061035156,-0.0419921875
147,-4798,2021-01-13 13:58:00,130.81500244140625,-0.0500030517578125,2021-01-13 13:59:00,130.85499572753906,0.0399932861328125,2021-01-13 14:00:00,130.9499969482422,0.095001220703125,2021-01-11 14:52:00,128.9842987060547,-0.0457000732421875,2021-01-11 14:53:00,129.023193359375,0.0388946533203125,2021-01-11 14:54:00,129.125,0.101806640625,2021-01-13 14:01:00,131.01620483398438,0.0662078857421875,2021-01-11 14:55:00,129.19500732421875,0.07000732421875
148,-4798,2021-01-13 13:58:00,130.81500244140625,-0.0500030517578125,2021-01-13 13:59:00,130.85499572753906,0.0399932861328125,2021-01-13 14:00:00,130.9499969482422,0.095001220703125,2021-01-27 13:02:00,143.27850341796875,-0.0514984130859375,2021-01-27 13:03:00,143.32179260253906,0.0432891845703125,2021-01-27 13:04:00,143.41000366210938,0.0882110595703125,2021-01-13 14:01:00,131.01620483398438,0.0662078857421875,2021-01-27 13:05:00,143.30999755859375,-0.100006103515625
149,-4801,2021-01-13 13:55:00,130.89930725097656,0.0343017578125,2021-01-13 13:56:00,130.86990356445312,-0.0294036865234375,2021-01-13 13:57:00,130.86500549316406,-0.0048980712890625,2021-01-19 13:40:00,128.0,0.03669738769532671,2021-01-19 13:41:00,127.97010040283205,-0.02989959716795454,2021-01-19 13:42:00,127.96499633789062,-0.005104064941420461,2021-01-13 13:58:00,130.81500244140625,-0.0500030517578125,2021-01-19 13:43:00,127.94000244140624,-0.02499389648438921
150,-4807,2021-01-13 13:49:00,130.8699951171875,-0.010009765625,2021-01-13 13:50:00,130.85000610351562,-0.019989013671875,2021-01-13 13:51:00,130.8800048828125,0.029998779296875,2021-01-21 14:28:00,136.5800018310547,-0.00909423828125,2021-01-21 14:29:00,136.56149291992188,-0.0185089111328125,2021-01-21 14:30:00,136.58999633789062,0.02850341796875,2021-01-13 13:52:00,130.875,-0.0050048828125,2021-01-21 14:31:00,136.61399841308594,0.0240020751953125
151,-4818,2021-01-13 13:38:00,131.01089477539062,0.070892333984375,2021-01-13 13:39:00,131.0500030517578,0.0391082763671875,2021-01-13 13:40:00,130.99749755859375,-0.0525054931640625,2021-01-14 11:24:00,130.32000732421875,0.0731048583984375,2021-01-14 11:25:00,130.36000061035156,0.0399932861328125,2021-01-14 11:26:00,130.30999755859375,-0.0500030517578125,2021-01-13 13:41:00,130.96499633789062,-0.032501220703125,2021-01-14 11:27:00,130.33920288085938,0.029205322265625
152,-4820,2021-01-13 13:36:00,130.8538055419922,0.0138092041015625,2021-01-13 13:37:00,130.94000244140625,0.0861968994140625,2021-01-13 13:38:00,131.01089477539062,0.070892333984375,2021-01-20 12:58:00,131.78500366210938,0.0142974853515625,2021-01-20 12:59:00,131.8699951171875,0.084991455078125,2021-01-20 13:00:00,131.94000244140625,0.07000732421875,2021-01-13 13:39:00,131.0500030517578,0.0391082763671875,2021-01-20 13:01:00,131.94500732421875,0.0050048828125
153,-4828,2021-01-13 13:28:00,130.80499267578125,0.0248870849609375,2021-01-13 13:29:00,130.88999938964844,0.0850067138671875,2021-01-13 13:30:00,130.85989379882812,-0.0301055908203125,2021-01-11 13:21:00,129.66000366210938,0.0232086181640625,2021-01-11 13:22:00,129.74000549316406,0.0800018310546875,2021-01-11 13:23:00,129.7100067138672,-0.029998779296875,2021-01-13 13:31:00,130.85000610351562,-0.0098876953125,2021-01-11 13:24:00,129.72320556640625,0.0131988525390625
154,-4834,2021-01-13 13:22:00,130.99000549316406,0.019012451171875,2021-01-13 13:23:00,130.9149932861328,-0.07501220703125,2021-01-13 13:24:00,130.9199981689453,0.0050048828125,2021-02-02 13:45:00,135.1298065185547,0.019805908203125,2021-02-02 13:46:00,135.05999755859375,-0.0698089599609375,2021-02-02 13:47:00,135.06500244140625,0.0050048828125,2021-01-13 13:25:00,130.92999267578125,0.0099945068359375,2021-02-02 13:48:00,135.0615997314453,-0.0034027099609375
155,-4844,2021-01-13 13:12:00,131.1649932861328,-0.045013427734375,2021-01-13 13:13:00,131.1999969482422,0.035003662109375,2021-01-13 13:14:00,131.19000244140625,-0.0099945068359375,2021-01-11 12:53:00,129.78480529785156,-0.045196533203125,2021-01-11 12:54:00,129.82000732421875,0.0352020263671875,2021-01-11 12:55:00,129.80999755859375,-0.010009765625,2021-01-13 13:15:00,131.1602020263672,-0.0298004150390625,2021-01-11 12:56:00,129.78900146484375,-0.02099609375
156,-4846,2021-01-13 13:10:00,131.15069580078125,0.02069091796875,2021-01-13 13:11:00,131.2100067138672,0.0593109130859375,2021-01-13 13:12:00,131.1649932861328,-0.045013427734375,2021-01-12 12:43:00,127.82160186767578,0.02120208740234375,2021-01-12 12:44:00,127.8751983642578,0.05359649658201704,2021-01-12 12:45:00,127.83000183105467,-0.045196533203125,2021-01-13 13:13:00,131.1999969482422,0.035003662109375,2021-01-12 12:46:00,127.7300033569336,-0.09999847412107954
157,-4851,2021-01-13 13:05:00,131.24969482421875,0.0196990966796875,2021-01-13 13:06:00,131.2200927734375,-0.02960205078125,2021-01-13 13:07:00,131.19000244140625,-0.03009033203125,2021-01-11 11:41:00,129.52999877929688,0.0186920166015625,2021-01-11 11:42:00,129.5,-0.029998779296875,2021-01-11 11:43:00,129.46710205078125,-0.03289794921875,2021-01-13 13:08:00,131.14500427246094,-0.0449981689453125,2021-01-11 11:44:00,129.46499633789062,-0.002105712890625
158,-4856,2021-01-13 13:00:00,131.0301971435547,-0.0998077392578125,2021-01-13 13:01:00,131.07000732421875,0.0398101806640625,2021-01-13 13:02:00,131.08509826660156,0.0150909423828125,2021-01-26 14:45:00,142.91259765625,-0.1074066162109375,2021-01-26 14:46:00,142.9499969482422,0.0373992919921875,2021-01-26 14:47:00,142.96499633789062,0.0149993896484375,2021-01-13 13:03:00,131.2100067138672,0.124908447265625,2021-01-26 14:48:00,142.9250030517578,-0.0399932861328125
159,-4857,2021-01-13 12:59:00,131.1300048828125,-0.0099945068359375,2021-01-13 13:00:00,131.0301971435547,-0.0998077392578125,2021-01-13 13:01:00,131.07000732421875,0.0398101806640625,2021-01-27 13:28:00,143.36920166015625,-0.010101318359375,2021-01-27 13:29:00,143.27000427246094,-0.0991973876953125,2021-01-27 13:30:00,143.30999755859375,0.0399932861328125,2021-01-13 13:02:00,131.08509826660156,0.0150909423828125,2021-01-27 13:31:00,143.24000549316406,-0.0699920654296875
160,-4878,2021-01-13 12:38:00,130.5388946533203,0.0688934326171875,2021-01-13 12:39:00,130.63499450683594,0.096099853515625,2021-01-13 12:40:00,130.57000732421875,-0.0649871826171875,2021-02-03 14:21:00,134.58999633789062,0.0699920654296875,2021-02-03 14:22:00,134.67999267578125,0.089996337890625,2021-02-03 14:23:00,134.61500549316406,-0.0649871826171875,2021-01-13 12:41:00,130.61500549316406,0.0449981689453125,2021-02-03 14:24:00,134.61500549316406,0.0
161,-4883,2021-01-13 12:33:00,130.56930541992188,-0.0457000732421875,2021-01-13 12:34:00,130.625,0.055694580078125,2021-01-13 12:35:00,130.5399932861328,-0.0850067138671875,2021-02-03 15:42:00,134.26499938964844,-0.0449981689453125,2021-02-03 15:43:00,134.32000732421875,0.0550079345703125,2021-02-03 15:44:00,134.22999572753906,-0.0900115966796875,2021-01-13 12:36:00,130.47999572753906,-0.05999755859375,2021-02-03 15:45:00,134.32000732421875,0.0900115966796875
162,-4888,2021-01-13 12:28:00,130.69500732421875,-0.05499267578125,2021-01-13 12:29:00,130.72300720214844,0.0279998779296875,2021-01-13 12:30:00,130.80999755859375,0.0869903564453125,2021-01-21 13:33:00,136.08999633789062,-0.0500030517578125,2021-01-21 13:34:00,136.1199951171875,0.029998779296875,2021-01-21 13:35:00,136.1999969482422,0.0800018310546875,2021-01-13 12:31:00,130.75999450683594,-0.0500030517578125,2021-01-21 13:36:00,136.17669677734375,-0.0233001708984375
163,-4891,2021-01-13 12:25:00,130.66000366210938,0.0449981689453125,2021-01-13 12:26:00,130.78590393066406,0.1259002685546875,2021-01-13 12:27:00,130.75,-0.0359039306640625,2021-02-02 11:16:00,135.40499877929688,0.0449981689453125,2021-02-02 11:17:00,135.52000427246094,0.1150054931640625,2021-02-02 11:18:00,135.48500061035156,-0.035003662109375,2021-01-13 12:28:00,130.69500732421875,-0.05499267578125,2021-02-02 11:19:00,135.60499572753906,0.1199951171875
164,-4898,2021-01-13 12:18:00,130.6934051513672,-0.0316009521484375,2021-01-13 12:19:00,130.6300048828125,-0.0634002685546875,2021-01-13 12:20:00,130.77000427246094,0.1399993896484375,2021-01-20 11:29:00,131.84170532226562,-0.034088134765625,2021-01-20 11:30:00,131.7772979736328,-0.0644073486328125,2021-01-20 11:31:00,131.92999267578125,0.1526947021484375,2021-01-13 12:21:00,130.76499938964844,-0.0050048828125,2021-01-20 11:32:00,131.80499267578125,-0.125
165,-4900,2021-01-13 12:16:00,130.91000366210938,0.06500244140625,2021-01-13 12:17:00,130.72500610351562,-0.18499755859375,2021-01-13 12:18:00,130.6934051513672,-0.0316009521484375,2021-01-27 12:27:00,143.5290069580078,0.0640106201171875,2021-01-27 12:28:00,143.35000610351562,-0.1790008544921875,2021-01-27 12:29:00,143.3199005126953,-0.0301055908203125,2021-01-13 12:19:00,130.6300048828125,-0.0634002685546875,2021-01-27 12:30:00,143.22000122070312,-0.0998992919921875
166,-4902,2021-01-13 12:14:00,130.80999755859375,0.0908050537109375,2021-01-13 12:15:00,130.84500122070312,0.035003662109375,2021-01-13 12:16:00,130.91000366210938,0.06500244140625,2021-01-19 15:00:00,127.97720336914062,0.0872039794921875,2021-01-19 15:01:00,128.0095977783203,0.0323944091796875,2021-01-19 15:02:00,128.07000732421875,0.0604095458984375,2021-01-13 12:17:00,130.72500610351562,-0.18499755859375,2021-01-19 15:03:00,128.0500030517578,-0.0200042724609375
167,-4909,2021-01-13 12:07:00,130.84170532226562,0.095001220703125,2021-01-13 12:08:00,130.64500427246094,-0.1967010498046875,2021-01-13 12:09:00,130.52499389648438,-0.1200103759765625,2021-01-25 10:13:00,144.41810607910156,0.0980987548828125,2021-01-25 10:14:00,144.2198944091797,-0.198211669921875,2021-01-25 10:15:00,144.08999633789062,-0.1298980712890625,2021-01-13 12:10:00,130.64500427246094,0.1200103759765625,2021-01-25 10:16:00,144.08999633789062,0.0
168,-4912,2021-01-13 12:04:00,130.7949981689453,0.0999908447265625,2021-01-13 12:05:00,130.72500610351562,-0.0699920654296875,2021-01-13 12:06:00,130.7467041015625,0.021697998046875,2021-01-28 10:53:00,139.26849365234375,0.098388671875,2021-01-28 10:54:00,139.1999969482422,-0.0684967041015625,2021-01-28 10:55:00,139.22000122070312,0.0200042724609375,2021-01-13 12:07:00,130.84170532226562,0.095001220703125,2021-01-28 10:56:00,139.23849487304688,0.01849365234375
169,-4915,2021-01-13 12:01:00,130.88999938964844,-0.125,2021-01-13 12:02:00,130.8249969482422,-0.06500244140625,2021-01-13 12:03:00,130.69500732421875,-0.1299896240234375,2021-01-20 12:33:00,131.8800048828125,-0.114990234375,2021-01-20 12:34:00,131.82009887695312,-0.059906005859375,2021-01-20 12:35:00,131.69500732421875,-0.125091552734375,2021-01-13 12:04:00,130.7949981689453,0.0999908447265625,2021-01-20 12:36:00,131.73500061035156,0.0399932861328125
170,-4931,2021-01-13 11:45:00,131.30999755859375,-0.1090087890625,2021-01-13 11:46:00,131.41990661621094,0.1099090576171875,2021-01-13 11:47:00,131.33999633789062,-0.0799102783203125,2021-01-25 10:01:00,144.55999755859375,-0.1027984619140625,2021-01-25 10:02:00,144.6750030517578,0.1150054931640625,2021-01-25 10:03:00,144.59500122070312,-0.0800018310546875,2021-01-13 11:48:00,131.3385009765625,-0.001495361328125,2021-01-25 10:04:00,144.75999450683594,0.1649932861328125
171,-4942,2021-01-13 11:34:00,131.2100067138672,-0.084991455078125,2021-01-13 11:35:00,131.26499938964844,0.05499267578125,2021-01-13 11:36:00,131.1750030517578,-0.089996337890625,2021-01-11 11:14:00,129.1699981689453,-0.089996337890625,2021-01-11 11:15:00,129.2299041748047,0.059906005859375,2021-01-11 11:16:00,129.1385040283203,-0.091400146484375,2021-01-13 11:37:00,130.8699951171875,-0.3050079345703125,2021-01-11 11:17:00,129.27999877929688,0.1414947509765625
172,-4950,2021-01-13 11:26:00,131.2899932861328,0.1100006103515625,2021-01-13 11:27:00,131.3350067138672,0.045013427734375,2021-01-13 11:28:00,131.39999389648438,0.0649871826171875,2021-01-12 10:23:00,128.7801055908203,0.1201019287109375,2021-01-12 10:24:00,128.82749938964844,0.047393798828125,2021-01-12 10:25:00,128.88999938964844,0.0625,2021-01-13 11:29:00,131.25,-0.149993896484375,2021-01-12 10:26:00,128.99940490722656,0.109405517578125
173,-4971,2021-01-13 11:05:00,131.0699005126953,0.179901123046875,2021-01-13 11:06:00,131.1999969482422,0.130096435546875,2021-01-13 11:07:00,131.28500366210938,0.0850067138671875,2021-01-26 10:48:00,142.35000610351562,0.19000244140625,2021-01-26 10:49:00,142.47999572753906,0.1299896240234375,2021-01-26 10:50:00,142.55999755859375,0.0800018310546875,2021-01-13 11:08:00,131.3386993408203,0.0536956787109375,2021-01-26 10:51:00,142.5500030517578,-0.0099945068359375
174,-4974,2021-01-13 11:02:00,130.92999267578125,-0.1750030517578125,2021-01-13 11:03:00,131.0,0.07000732421875,2021-01-13 11:04:00,130.88999938964844,-0.1100006103515625,2021-02-01 14:53:00,134.34849548339844,-0.1715087890625,2021-02-01 14:54:00,134.4199981689453,0.071502685546875,2021-02-01 14:55:00,134.29930114746094,-0.120697021484375,2021-01-13 11:05:00,131.0699005126953,0.179901123046875,2021-02-01 14:56:00,134.15220642089844,-0.1470947265625
175,-4978,2021-01-13 10:58:00,130.98500061035156,0.1248016357421875,2021-01-13 10:59:00,131.02999877929688,0.0449981689453125,2021-01-13 11:00:00,131.0966033935547,0.0666046142578125,2021-01-12 10:23:00,128.7801055908203,0.1201019287109375,2021-01-12 10:24:00,128.82749938964844,0.047393798828125,2021-01-12 10:25:00,128.88999938964844,0.0625,2021-01-13 11:01:00,131.10499572753906,0.008392333984375,2021-01-12 10:26:00,128.99940490722656,0.109405517578125
176,-4982,2021-01-13 10:54:00,130.9467010498047,0.0547027587890625,2021-01-13 10:55:00,130.7707061767578,-0.175994873046875,2021-01-13 10:56:00,130.77999877929688,0.0092926025390625,2021-01-11 09:47:00,129.17999267578125,0.04998779296875,2021-01-11 09:48:00,129.00999450683594,-0.1699981689453125,2021-01-11 09:49:00,129.02000427246094,0.010009765625,2021-01-13 10:57:00,130.86019897460938,0.0802001953125,2021-01-11 09:50:00,128.97999572753906,-0.040008544921875
177,-4984,2021-01-13 10:52:00,130.9600067138672,-0.019989013671875,2021-01-13 10:53:00,130.89199829101562,-0.0680084228515625,2021-01-13 10:54:00,130.9467010498047,0.0547027587890625,2021-01-14 15:01:00,129.63999938964844,-0.0200042724609375,2021-01-14 15:02:00,129.57000732421875,-0.0699920654296875,2021-01-14 15:03:00,129.6199951171875,0.04998779296875,2021-01-13 10:55:00,130.7707061767578,-0.175994873046875,2021-01-14 15:04:00,129.61500549316406,-0.0049896240234375
178,-4989,2021-01-13 10:47:00,130.89999389648438,-0.035003662109375,2021-01-13 10:48:00,131.04200744628906,0.1420135498046875,2021-01-13 10:49:00,131.17539978027344,0.133392333984375,2021-01-12 13:59:00,128.19500732421875,-0.0349884033203125,2021-01-12 14:00:00,128.35000610351562,0.154998779296875,2021-01-12 14:01:00,128.48080444335938,0.13079833984375,2021-01-13 10:50:00,130.91000366210938,-0.2653961181640625,2021-01-12 14:02:00,128.5469970703125,0.066192626953125
179,-5005,2021-01-13 10:31:00,130.24769592285156,0.098388671875,2021-01-13 10:32:00,130.13499450683594,-0.112701416015625,2021-01-13 10:33:00,130.28500366210938,0.1500091552734375,2021-01-25 15:46:00,142.71499633789062,0.09259033203125,2021-01-25 15:47:00,142.61000061035156,-0.1049957275390625,2021-01-25 15:48:00,142.75,0.1399993896484375,2021-01-13 10:34:00,130.27999877929688,-0.0050048828125,2021-01-25 15:49:00,142.62010192871094,-0.1298980712890625
180,-5008,2021-01-13 10:28:00,129.99029541015625,-0.0797119140625,2021-01-13 10:29:00,130.0435028076172,0.0532073974609375,2021-01-13 10:30:00,130.14930725097656,0.105804443359375,2021-01-19 12:12:00,127.43499755859376,-0.07420349121090908,2021-01-19 12:13:00,127.48999786376952,0.05500030517575283,2021-01-19 12:14:00,127.59929656982422,0.10929870605470171,2021-01-13 10:31:00,130.24769592285156,0.098388671875,2021-01-19 12:15:00,127.61000061035156,0.01070404052734375
181,-5011,2021-01-13 10:25:00,129.94000244140625,0.135009765625,2021-01-13 10:26:00,129.9813995361328,0.0413970947265625,2021-01-13 10:27:00,130.07000732421875,0.0886077880859375,2021-01-11 10:37:00,129.82620239257812,0.141204833984375,2021-01-11 10:38:00,129.8699951171875,0.043792724609375,2021-01-11 10:39:00,129.95530700683594,0.0853118896484375,2021-01-13 10:28:00,129.99029541015625,-0.0797119140625,2021-01-11 10:40:00,129.83999633789062,-0.1153106689453125
182,-5014,2021-01-13 10:22:00,129.63999938964844,0.1100006103515625,2021-01-13 10:23:00,129.73500061035156,0.095001220703125,2021-01-13 10:24:00,129.80499267578125,0.0699920654296875,2021-02-01 13:11:00,134.82000732421875,0.1200103759765625,2021-02-01 13:12:00,134.90980529785156,0.0897979736328125,2021-02-01 13:13:00,134.9801025390625,0.0702972412109375,2021-01-13 10:25:00,129.94000244140625,0.135009765625,2021-02-01 13:14:00,134.9803009033203,0.0001983642578125
183,-5027,2021-01-13 10:09:00,129.75869750976562,-0.1013031005859375,2021-01-13 10:10:00,129.8699951171875,0.111297607421875,2021-01-13 10:11:00,129.77000427246094,-0.0999908447265625,2021-02-01 12:19:00,134.52999877929688,-0.1072998046875,2021-02-01 12:20:00,134.6501007080078,0.1201019287109375,2021-02-01 12:21:00,134.55999755859375,-0.0901031494140625,2021-01-13 10:12:00,129.85000610351562,0.0800018310546875,2021-02-01 12:22:00,134.63009643554688,0.070098876953125
184,-5058,2021-01-13 09:38:00,129.61000061035156,-0.089996337890625,2021-01-13 09:39:00,129.27000427246094,-0.339996337890625,2021-01-13 09:40:00,129.4149932861328,0.144989013671875,2021-02-03 09:35:00,134.8800048828125,-0.089996337890625,2021-02-03 09:36:00,134.55999755859375,-0.32000732421875,2021-02-03 09:37:00,134.7115936279297,0.1515960693359375,2021-01-13 09:41:00,129.3699951171875,-0.0449981689453125,2021-02-03 09:38:00,134.6479034423828,-0.063690185546875
185,-5066,2021-01-13 09:30:00,128.9499969482422,0.130096435546875,2021-01-13 09:31:00,129.0695037841797,0.1195068359375,2021-01-13 09:32:00,129.02999877929688,-0.0395050048828125,2021-01-12 12:28:00,127.47000122070312,0.13990020751953125,2021-01-12 12:29:00,127.60009765625,0.130096435546875,2021-01-12 12:30:00,127.55999755859376,-0.04010009765623579,2021-01-13 09:33:00,129.27000427246094,0.2400054931640625,2021-01-12 12:31:00,127.55999755859376,0.0
186,-5075,2021-01-12 15:51:00,128.8632049560547,-0.0867919921875,2021-01-12 15:52:00,128.82000732421875,-0.0431976318359375,2021-01-12 15:53:00,128.7198944091797,-0.1001129150390625,2021-01-14 15:52:00,128.94000244140625,-0.0800018310546875,2021-01-14 15:53:00,128.89999389648438,-0.040008544921875,2021-01-14 15:54:00,128.80499267578125,-0.095001220703125,2021-01-12 15:54:00,128.8843994140625,0.1645050048828125,2021-01-14 15:55:00,128.90989685058594,0.1049041748046875
187,-5079,2021-01-12 15:47:00,128.98500061035156,0.065093994140625,2021-01-12 15:48:00,129.0500030517578,0.06500244140625,2021-01-12 15:49:00,129.05999755859375,0.0099945068359375,2021-01-12 11:12:00,128.9600067138672,0.06781005859375,2021-01-12 11:13:00,129.02999877929688,0.0699920654296875,2021-01-12 11:14:00,129.0399932861328,0.0099945068359375,2021-01-12 15:50:00,128.9499969482422,-0.1100006103515625,2021-01-12 11:15:00,129.10079956054688,0.0608062744140625
188,-5080,2021-01-12 15:46:00,128.91990661621094,0.0499114990234375,2021-01-12 15:47:00,128.98500061035156,0.065093994140625,2021-01-12 15:48:00,129.0500030517578,0.06500244140625,2021-01-21 13:40:00,136.2899932861328,0.0449981689453125,2021-01-21 13:41:00,136.3607940673828,0.07080078125,2021-01-21 13:42:00,136.42999267578125,0.0691986083984375,2021-01-12 15:49:00,129.05999755859375,0.0099945068359375,2021-01-21 13:43:00,136.4550018310547,0.0250091552734375
189,-5081,2021-01-12 15:45:00,128.8699951171875,0.0800018310546875,2021-01-12 15:46:00,128.91990661621094,0.0499114990234375,2021-01-12 15:47:00,128.98500061035156,0.065093994140625,2021-01-13 14:45:00,130.93499755859375,0.084991455078125,2021-01-13 14:46:00,130.98500061035156,0.0500030517578125,2021-01-13 14:47:00,131.0449981689453,0.05999755859375,2021-01-12 15:48:00,129.0500030517578,0.06500244140625,2021-01-13 14:48:00,131.0399932861328,-0.0050048828125
190,-5081,2021-01-12 15:45:00,128.8699951171875,0.0800018310546875,2021-01-12 15:46:00,128.91990661621094,0.0499114990234375,2021-01-12 15:47:00,128.98500061035156,0.065093994140625,2021-02-02 09:59:00,135.42999267578125,0.079986572265625,2021-02-02 10:00:00,135.47999572753906,0.0500030517578125,2021-02-02 10:01:00,135.5449981689453,0.06500244140625,2021-01-12 15:48:00,129.0500030517578,0.06500244140625,2021-02-02 10:02:00,135.4550018310547,-0.089996337890625
191,-5377,2021-01-12 10:49:00,129.0330047607422,-0.0569915771484375,2021-01-12 10:50:00,129.09759521484375,0.0645904541015625,2021-01-12 10:51:00,129.177001953125,0.07940673828125,2021-02-04 15:13:00,136.78500366210938,-0.0547943115234375,2021-02-04 15:14:00,136.84500122070312,0.05999755859375,2021-02-04 15:15:00,136.9199981689453,0.0749969482421875,2021-01-12 10:52:00,129.03990173339844,-0.1371002197265625,2021-02-04 15:16:00,136.94000244140625,0.0200042724609375
192,-5383,2021-01-12 10:43:00,129.0800018310547,0.128997802734375,2021-01-12 10:44:00,129.00999450683594,-0.07000732421875,2021-01-12 10:45:00,128.89999389648438,-0.1100006103515625,2021-01-12 11:49:00,128.39999389648438,0.1165924072265625,2021-01-12 11:50:00,128.3300018310547,-0.0699920654296875,2021-01-12 11:51:00,128.22500610351562,-0.1049957275390625,2021-01-12 10:46:00,128.89500427246094,-0.0049896240234375,2021-01-12 11:52:00,128.19000244140625,-0.035003662109375
193,-5393,2021-01-12 10:33:00,129.25599670410156,0.0709991455078125,2021-01-12 10:34:00,129.15499877929688,-0.1009979248046875,2021-01-12 10:35:00,129.0384979248047,-0.1165008544921875,2021-01-25 10:24:00,144.4600067138672,0.075103759765625,2021-01-25 10:25:00,144.368896484375,-0.0911102294921875,2021-01-25 10:26:00,144.2449951171875,-0.1239013671875,2021-01-12 10:36:00,129.07009887695312,0.0316009521484375,2021-01-25 10:27:00,144.01890563964844,-0.2260894775390625
194,-5395,2021-01-12 10:31:00,129.0800018310547,-0.154998779296875,2021-01-12 10:32:00,129.18499755859375,0.1049957275390625,2021-01-12 10:33:00,129.25599670410156,0.0709991455078125,2021-02-03 10:59:00,134.10009765625,-0.1549072265625,2021-02-03 11:00:00,134.20989990234375,0.10980224609375,2021-02-03 11:01:00,134.27999877929688,0.070098876953125,2021-01-12 10:34:00,129.15499877929688,-0.1009979248046875,2021-02-03 11:02:00,134.2899932861328,0.0099945068359375
195,-5399,2021-01-12 10:27:00,129.07009887695312,0.0706939697265625,2021-01-12 10:28:00,128.989501953125,-0.080596923828125,2021-01-12 10:29:00,128.99969482421875,0.01019287109375,2021-01-19 13:05:00,128.13079833984375,0.0657958984375,2021-01-19 13:06:00,128.04879760742188,-0.082000732421875,2021-01-19 13:07:00,128.05999755859375,0.011199951171875,2021-01-12 10:30:00,129.23500061035156,0.2353057861328125,2021-01-19 13:08:00,128.07000732421875,0.010009765625
196,-5401,2021-01-12 10:25:00,128.88999938964844,0.0625,2021-01-12 10:26:00,128.99940490722656,0.109405517578125,2021-01-12 10:27:00,129.07009887695312,0.0706939697265625,2021-01-20 11:26:00,131.69500732421875,0.06500244140625,2021-01-20 11:27:00,131.80999755859375,0.114990234375,2021-01-20 11:28:00,131.87579345703125,0.0657958984375,2021-01-12 10:28:00,128.989501953125,-0.080596923828125,2021-01-20 11:29:00,131.84170532226562,-0.034088134765625
